timestamp,chat,from_city,to_city,volume_cbm,weight_ton,transport,cargo,price_usd,price_kzt,raw_text
2026-04-10 11:59:17,Грузы на ATI.SU | Казахстан,,,,21.5,тент,"Тнп
Кузов: тентованный
21",,,Кострома — Темиртау Груз: Тнп Кузов: тентованный 21.5 т / 82 м³ Погрузка: 13 апреля Расстояние: 2782 км Ставка: 209000–255000 руб
2026-04-10 11:59:17,Грузы на ATI.SU | Казахстан,,,,18.0,тент,,,,Белгород — Отеген Батыр Груз: Оборудование и запчасти Кузов: тентованный 18 т Погрузка: 10–12 апреля Расстояние: 3891 км Ставка: цена не указана
2026-04-10 12:00:06,Грузы на ATI.SU | Казахстан,,,,84.0,,,,,Алтай — Байройт Груз: Автошины Кузов: фургон 8884 т / 1626 м³ Погрузка: 10 апреля Расстояние: 6138 км Ставка: 1000 руб
2026-04-10 12:00:06,💥CARGO DOSTYK💥,Ташкент Нужна,Тентовка,92,,тент,,2700,,С Бахты в Ташкент нужна тентовка 92куб  2700$
2026-04-10 12:00:20,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Кострома — Темиртау Груз: тнп Кузов: тентованный 20 т Погрузка: 10 апреля Расстояние: 2770 км Ставка: цена не указана
2026-04-10 12:00:26,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Красненькая — Экибастуз Груз: ТНП Кузов: тентованный 20 т Погрузка: 14 апреля Расстояние: 2867 км Ставка: 250000 руб
2026-04-10 12:00:33,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Самара — Кызылорда Груз: строительные материалы Кузов: тентованный 20 т Погрузка: 10 апреля Расстояние: 1794 км Ставка: цена не указана
2026-04-10 12:00:37,Грузы на ATI.SU | Казахстан,,,,96.0,,,,,Алтай — Алтай Груз: Автошины Кузов: фургон 696 т / 8846 м³ Погрузка: 10 апреля Ставка: 1000 руб
2026-04-10 12:01:13,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Хоргос,Ходжант,,26.5,контейнер,"готов
Погрузка сегодня
Срочно
Отдельный Инвоис",,,"Хоргос Ходжант (Шайдон) Нужный площадки 13,6 м 6 ось 26,5 тонн Контейнер 40фут Груз готов Погрузка сегодня Срочно Отдельный Инвоис"
2026-04-10 12:01:13,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Саранск — Павлодар Груз: Сырье на паллете Кузов: тентованный 20 т / 86 м³ Погрузка: 10 апреля Расстояние: 2707 км Ставка: цена не указана
2026-04-10 12:01:19,Грузы на ATI.SU | Казахстан,,,,22.5,тент,"полипропилен
Кузов: тентованный
22",,,Атырау — Волгоград Груз: полипропилен Кузов: тентованный 22.5 т Погрузка: 13–18 апреля Расстояние: 777 км Ставка: цена не указана
2026-04-10 12:01:22,Грузы на ATI.SU | Казахстан,,,,20.0,"тент, контейнер",,,,"Тербуны — Карабалык Груз: Кормовые/пищевые добавки Кузов: тентованный, контейнер, изотермический, фургон, цельнометалл. 20 т / 82 м³ Погрузка: 10–11 апреля Расстояние: 1954 км Ставка: 180000 руб"
2026-04-10 12:01:26,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Тербуны — Карабалык Груз: Кормовые/пищевые добавки Кузов: тентованный 20 т / 82 м³ Погрузка: 10 апреля Расстояние: 1954 км Ставка: цена не указана
2026-04-10 12:01:55,Грузы на ATI.SU | Казахстан,,,,2.8,тент,"Огнетушители
Кузов: тентованный
2",,,Ярославль — Астана Груз: Огнетушители Кузов: тентованный 2.8 т / 4.5 м³ Погрузка: 10–11 апреля Расстояние: 2819 км Ставка: 1 тенге
2026-04-10 12:02:45,Грузы на ATI.SU | Казахстан,,,,20.0,тент,,,,Климовск (Подольск) — Алматы Груз: ТНП Кузов: тентованный 20 т / 82 м³ Погрузка: 10 апреля Расстояние: 3996 км Ставка: 213000–260000 руб
2026-04-10 12:03:30,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Санк Петербург,"Команд
Груз",,20.0,тент,,,,Санк Петербург  Команд Груз 20 тонн Тент 1 Оплата налл 3800 Груз готов  +998500304704  Санк Петербург  Команд Груз 20 тонн Тент 1 Оплата налл 3800 Груз готов  +998500304704  Санк Петербург  Команд Груз 20 тонн Тент 1 Оплата налл 3800 Груз готов  +998500304704
2026-04-10 12:04:00,Чат Нур Жолы (Хоргос КНР),Алашанькоу,"Словакия 
Реф",,,реф,,,,"Алашанькоу - Словакия  Реф без режима  Груз: батареи, ADR 9  На 10/04 Груз ГОТОВ ‼️ Транзит ЮЖНЫЙ - ПАРОМОМ  Обязательное условие - до Курыка 2 водителя. Доехать с границы в Курык необходимо за 3 дня. Если у Вас не эт второго водителя - поможем.   +77086545705 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"
2026-04-10 12:04:00,ГРУЗЫ ИЗ БАХТЫ | АЛАШАНЬКОУ,Алашанькоу,"Словакия 
Реф",,,реф,,,,"Алашанькоу - Словакия  Реф без режима  Груз: батареи, ADR 9  На 10/04 Груз ГОТОВ ‼️ Транзит ЮЖНЫЙ - ПАРОМОМ  Обязательное условие - до Курыка 2 водителя. Доехать с границы в Курык необходимо за 3 дня. Если у Вас не эт второго водителя - поможем.   +77086545705 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥"
2026-04-10 12:04:00,Грузы на ATI.SU | Казахстан,,,,20.0,реф,,,,Нойбранденбург — Карабулак Груз: Продукты питания Кузов: рефрижератор 20 т Погрузка: 10–16 апреля Расстояние: 5915 км Ставка: цена не указана
2026-04-10 12:04:00,Грузы на ATI.SU | Казахстан,,,,20.0,реф,,,,Нойбранденбург — Карабулак Груз: Продукты питания Кузов: рефрижератор 20 т Погрузка: 10–16 апреля Расстояние: 5915 км Ставка: цена не указана
2026-04-10 12:04:11,Грузы на ATI.SU | Казахстан,Великие,Луки,,7.0,тент,,,,Великие Луки — Актобе Груз: металлоконструкции Кузов: тентованный 7 т / 86 м³ Погрузка: 13–14 апреля Расстояние: 2260 км Ставка: цена не указана
2026-04-10 12:04:11,💥CARGO DOSTYK💥,Алашанькоу,"Минск 
Нужна",120,21.8,"тент, площадка",,,,"Алашанькоу Санкт Петербург нужен 120 куб растаможка Тольятти Мебель 21.8т Груз готов Цена договорная💵💵💵 🚨🚨🚨🚨🚨🚨🚨🚨🚨 Алашанькоу -Минск  нужна площадка 17м 30т оборудование  Груз готов Цена договорная💵💵💵 🚨🚨🚨🚨🚨🚨🚨🚨🚨 Алашанькоу -Москва  нужен тандем 120куб  до 20т Запчасти Груз готов Цена договорная💵💵💵 🚨🚨🚨🚨🚨🚨🚨🚨🚨 Алашанкоу - Волгоград Нужен тралл Длина 19.5 м Ширина 3.65 м Высота 4 м Вес 16 тонна Цена договорная💵💵 🚨🚨🚨🚨🚨🚨🚨🚨🚨 Алашанькоу- Новочеркасск Нужен тент 6 ось ,  Груз готов 87785208502 Т"
2026-04-10 12:05:07,Грузы на ATI.SU | Казахстан,,,,2.1,тент,"Оборудование и запчасти
Кузов: тентованный
2",,,Белорецк — Предгорное Груз: Оборудование и запчасти Кузов: тентованный 2.1 т / 20 м³ Погрузка: 13 апреля Расстояние: 2189 км Ставка: цена не указана
2026-04-10 12:06:06,Грузы на ATI.SU | Казахстан,,,,36.0,,,,,Аксай — Байройт Груз: Автошины Кузов: фургон 6336 т / 61 м³ Погрузка: 10 апреля Расстояние: 3753 км Ставка: 1000 руб
2026-04-10 12:07:30,Чат Нур Жолы (Хоргос КНР),Хоргос,Алматы,92,26.0,,,,,🚩Хоргос Алматы  92 куб  6 ось-6 маш 26 т отдельный инвойс  Растаможка Алматы Очередь 2200  🚩Хоргос Алматы  160 куб 26 т Выезд  Кальжат 2500  🚩Хоргос Бухара  17 м 6 ось 2 маш 26-28 т 4200  🚩Хоргос Москва Москва 130 куб 10 т 8500 1 выгруз
2026-04-10 12:07:31,Грузы на ATI.SU | Казахстан,Ростов-На,"Дону
Груз",,2.0,,,1100,,"Хоргос — Ростов-на-Дону Груз: Автомобиль(ли) Кузов: автовоз, эвакуатор 2 т Погрузка: 10 апреля — 10 июня Расстояние: 4154 км Ставка: 1100 доллар"
2026-04-10 12:07:53,Грузы на ATI.SU | Казахстан,Санкт,Петербург,,20.0,тент,,,,Санкт-Петербург — Алматы Груз: ТНП Кузов: тентованный 20 т / 92 м³ Погрузка: 13 апреля Расстояние: 4660 км Ставка: 1 руб
2026-04-10 12:08:00,Грузы на ATI.SU | Казахстан,,,,22.0,тент,,,,Новомосковск — Астана Груз: Бытовая химия Кузов: тентованный 22 т / 82 м³ Погрузка: 22 апреля Расстояние: 2951 км Ставка: цена не указана
2026-04-10 12:08:22,Грузы на ATI.SU | Казахстан,,,,20.0,"тент, реф, контейнер",,,,"Тербуны — Карабалык Груз: Кормовые добавки Кузов: тентованный, контейнер, рефрижератор, изотермический, фургон, цельнометалл. 20 т / 82 м³ Погрузка: 10 апреля Расстояние: 1954 км Ставка: 180000–180000 руб"
2026-04-10 12:08:24,WhatsApp,Екатеринбург,"Шымкент
 
Стройматериалы",120,0.0,"тент, реф, площадка","готов, 1400000 тенге
[13:24, 08",7800,1400000,"[12:39, 08.04.2026] +7 777 902 0012: Таганрог Петропавловск, краска на паллетах, АДР 3, груз готов, 1400000 тенге [13:24, 08.04.2026] +7 701 712 9878: Екатеринбург - Шымкент   Стройматериалы (потолочный плинтус)  5тн/120кубов  Нужен тандем   Фрахт - 900 000тг нал на на выгрузке  Рустем 8-701-712-98-78 [13:37, 08.04.2026] +7 775 628 3390: Хоргос Москва Растаможка Москва 120куб 7800$ 130куб 8500$  Хоргос Москва Растаможка Минск 120куб 8000$ 130куб 9000$ [13:40, 08.04.2026] +7 775 628 3390: Калжат - Минск - Москва  120 куб  Вес 22 тонн Быстрый выход  8900$ С Хоргоса до Калжата бесплатный сопровождение [14:10, 08.04.2026] +7 778 251 1288: 🎐 Санкт-Петербург Астана Алматы  🎐 реф +5 🎐 фрукты    🎐 Рудный - Улан-Удэ 🎐  лапша быстрого приготовления.  🎐Навалом/тент  🎐 Новомосковск (Тульская область) Алатау 🎐 аквапанели 🎐 бок  🎐 Видное Алатау 🎐 комплектующие 🎐 бок  🎐 Валищево Караганда  🎐 чипсы, сладости  🎐 Сузун Кокшетау 🎐 ведра пластиковые   🎐 Елабуга Атырау 🎐 Елабуга Шымкент  🎐 Елабуга Алматы  🎐 бумага    🎐 +7778 251 1288  Томирис [14:57, 08.04.2026] +7 776 964 6890: Петропавловск - Кокшетау  Матрасы 33куба [15:30, 08.04.2026] +7 705 738 4555: Здравствуйте! Ковров - Астана  Нужен тент 105, 120, 130 Груз межкомнатные двери  Погрузка 10-11 апреля. 2026 года  По фрахту пишите в личку (нал, без эсф и др доков) + 77057384555 хозяин груза [16:29, 08.04.2026] +7 708 196 7820: 📍 Тверская обл., д. Кошелево – Жетысу обл., п. Карабулак 📦 Семенной картофель (биг-бэги) ⚖️ 20 т 🌡 +4…+6 (реф) 🔙 Задняя 📅 15.04 3 авто  🌐🌐🌐🌐🌐🌐🌐🌐🌐 [17:17, 08.04.2026] +7 775 628 3390: Алматы - Жаркент Сахар  20 тонн Боковой погрузка  3 авто тент стандарт  Чистый пол без запаха [17:38, 08.04.2026] +7 777 806 9444: Хоргос - Тольятти- Москва 105 куб ==== 5800$  Хоргос-Минск -Москва  120======7300$ 130======8300$  Калжат - Москва растоможка - Москва  130======7300$ без Дозвол  +77778069444 [17:58, 08.04.2026] +375 29 552-22-78: Курсу- Новосибирск  груз- мороженое ( -18) 340 000 + НДС Сверху [19:28, 08.04.2026] +7 706 652 9649: Саламалейкум! 🆘🆘🆘🆘🆘🆘 Потеряли ТЕХ ПАСПОРТА!  В Китае на Нур-жоле! По дороге от границы до склада!  Авутов Асхат  Помогите 🆘 🙏пожалуйста раскидайте по группам87022670007 [19:48, 08.04.2026] +7 706 652 9649: Хоргос  - Өскемен  Растоможка Алматы  17 м площадка  31 тонна груз  3300$ наличными [20:01, 08.04.2026] +7 778 886 1988: Воронеж Актобе 60кг догруз +7 707 404 0500 [20:32, 08.04.2026] +7 747 832 7486: Догруз Москва-Тараз 6/35 крытая  Специи груз готов   Москва(2)-Тараз 7/120 тент  Посуда одноразовая  На субботу  Мордовия-Шымкент 35/86 крытая продукты  Груз готов   87478327486 [21:08, 08.04.2026] +7 707 347 0135: Алматы Шымкент  16/86 Продукты  290.000 БН Оур  На утро авто [21:17, 08.04.2026] +7 778 170 5169: Туркестан Астана  ДОГРУЗ 10 тонн  На завтра погрузка  Тент нужен [21:45, 08.04.2026] +7 706 652 9649: Добрый вечер! В Москве освободился рефрижератор. Ищем груз в направлении Москва - Алматы- Шымкент- Тараз.  Оплата наличными [07:29, 09.04.2026] +7 775 567 5729: 🇱🇹🇱🇹Вильнюс-  🇰🇿🇰🇿 Алматы  Дата: 09.04.26  Транспорт: Тент Груз : оборудование  Вес до 21т ЕХ на месте  Эпи от отправителя  Транзит свободный [08:03, 09.04.2026] +7 906 945-93-65: На понедельник. Паркет. Новосибирск - Бишкек. 20/86. Тент, бок. 180000. р [08:51, 09.04.2026] +7 701 326 7902: Калжат / Москва  Растоможка Москва или Тольятти  120/130 куб  Хозка 18 -22 тонны Без дозвола Сопровождение с нас [08:52, 09.04.2026] +7 777 084 9990: Петропавловск -  Степняк, 22 тонны/86 куб, любая крытая, груз готов, 2 машины Срочно, оплата наличными [08:52, 09.04.2026] +7 777 084 9990: Барнаул - Петропавловск, бочки 200 литровые, 7.5 тонн/40 кубов /6 метров по полу, груз готов, срочно, оплата быстро!!!! Оур [09:14, 09.04.2026] +7 701 712 9878: Екатеринбург - Шымкент   Стройматериалы (потолочный плинтус)  5тн/120кубов  Нужен тандем   Фрахт - 850 000тг нал на на выгрузке  Рустем 8-701-712-98-78"
2026-04-10 12:08:42,WhatsApp,Екатеринбург,"Шымкент
 
Стройматериалы",120,0.0,"тент, реф, площадка","готов, 1400000 тенге
[13:24, 08",7800,1400000,"[12:39, 08.04.2026] +7 777 902 0012: Таганрог Петропавловск, краска на паллетах, АДР 3, груз готов, 1400000 тенге [13:24, 08.04.2026] +7 701 712 9878: Екатеринбург - Шымкент   Стройматериалы (потолочный плинтус)  5тн/120кубов  Нужен тандем   Фрахт - 900 000тг нал на на выгрузке  Рустем 8-701-712-98-78 [13:37, 08.04.2026] +7 775 628 3390: Хоргос Москва Растаможка Москва 120куб 7800$ 130куб 8500$  Хоргос Москва Растаможка Минск 120куб 8000$ 130куб 9000$ [13:40, 08.04.2026] +7 775 628 3390: Калжат - Минск - Москва  120 куб  Вес 22 тонн Быстрый выход  8900$ С Хоргоса до Калжата бесплатный сопровождение [14:10, 08.04.2026] +7 778 251 1288: 🎐 Санкт-Петербург Астана Алматы  🎐 реф +5 🎐 фрукты    🎐 Рудный - Улан-Удэ 🎐  лапша быстрого приготовления.  🎐Навалом/тент  🎐 Новомосковск (Тульская область) Алатау 🎐 аквапанели 🎐 бок  🎐 Видное Алатау 🎐 комплектующие 🎐 бок  🎐 Валищево Караганда  🎐 чипсы, сладости  🎐 Сузун Кокшетау 🎐 ведра пластиковые   🎐 Елабуга Атырау 🎐 Елабуга Шымкент  🎐 Елабуга Алматы  🎐 бумага    🎐 +7778 251 1288  Томирис [14:57, 08.04.2026] +7 776 964 6890: Петропавловск - Кокшетау  Матрасы 33куба [15:30, 08.04.2026] +7 705 738 4555: Здравствуйте! Ковров - Астана  Нужен тент 105, 120, 130 Груз межкомнатные двери  Погрузка 10-11 апреля. 2026 года  По фрахту пишите в личку (нал, без эсф и др доков) + 77057384555 хозяин груза [16:29, 08.04.2026] +7 708 196 7820: 📍 Тверская обл., д. Кошелево – Жетысу обл., п. Карабулак 📦 Семенной картофель (биг-бэги) ⚖️ 20 т 🌡 +4…+6 (реф) 🔙 Задняя 📅 15.04 3 авто  🌐🌐🌐🌐🌐🌐🌐🌐🌐 [17:17, 08.04.2026] +7 775 628 3390: Алматы - Жаркент Сахар  20 тонн Боковой погрузка  3 авто тент стандарт  Чистый пол без запаха [17:38, 08.04.2026] +7 777 806 9444: Хоргос - Тольятти- Москва 105 куб ==== 5800$  Хоргос-Минск -Москва  120======7300$ 130======8300$  Калжат - Москва растоможка - Москва  130======7300$ без Дозвол  +77778069444 [17:58, 08.04.2026] +375 29 552-22-78: Курсу- Новосибирск  груз- мороженое ( -18) 340 000 + НДС Сверху [19:28, 08.04.2026] +7 706 652 9649: Саламалейкум! 🆘🆘🆘🆘🆘🆘 Потеряли ТЕХ ПАСПОРТА!  В Китае на Нур-жоле! По дороге от границы до склада!  Авутов Асхат  Помогите 🆘 🙏пожалуйста раскидайте по группам87022670007 [19:48, 08.04.2026] +7 706 652 9649: Хоргос  - Өскемен  Растоможка Алматы  17 м площадка  31 тонна груз  3300$ наличными [20:01, 08.04.2026] +7 778 886 1988: Воронеж Актобе 60кг догруз +7 707 404 0500 [20:32, 08.04.2026] +7 747 832 7486: Догруз Москва-Тараз 6/35 крытая  Специи груз готов   Москва(2)-Тараз 7/120 тент  Посуда одноразовая  На субботу  Мордовия-Шымкент 35/86 крытая продукты  Груз готов   87478327486 [21:08, 08.04.2026] +7 707 347 0135: Алматы Шымкент  16/86 Продукты  290.000 БН Оур  На утро авто [21:17, 08.04.2026] +7 778 170 5169: Туркестан Астана  ДОГРУЗ 10 тонн  На завтра погрузка  Тент нужен [21:45, 08.04.2026] +7 706 652 9649: Добрый вечер! В Москве освободился рефрижератор. Ищем груз в направлении Москва - Алматы- Шымкент- Тараз.  Оплата наличными [07:29, 09.04.2026] +7 775 567 5729: 🇱🇹🇱🇹Вильнюс-  🇰🇿🇰🇿 Алматы  Дата: 09.04.26  Транспорт: Тент Груз : оборудование  Вес до 21т ЕХ на месте  Эпи от отправителя  Транзит свободный [08:03, 09.04.2026] +7 906 945-93-65: На понедельник. Паркет. Новосибирск - Бишкек. 20/86. Тент, бок. 180000. р [08:51, 09.04.2026] +7 701 326 7902: Калжат / Москва  Растоможка Москва или Тольятти  120/130 куб  Хозка 18 -22 тонны Без дозвола Сопровождение с нас [08:52, 09.04.2026] +7 777 084 9990: Петропавловск -  Степняк, 22 тонны/86 куб, любая крытая, груз готов, 2 машины Срочно, оплата наличными [08:52, 09.04.2026] +7 777 084 9990: Барнаул - Петропавловск, бочки 200 литровые, 7.5 тонн/40 кубов /6 метров по полу, груз готов, срочно, оплата быстро!!!! Оур [09:14, 09.04.2026] +7 701 712 9878: Екатеринбург - Шымкент   Стройматериалы (потолочный плинтус)  5тн/120кубов  Нужен тандем   Фрахт - 850 000тг нал на на выгрузке  Рустем 8-701-712-98-78"
